city,lat,lon,timestamp,pm2_5,pm10,no2,o3,so2,co,aqi_category
Thiruvananthapuram,8.4882267,76.947551,2025-11-23 23:00:00,7.2,7.3,8.7,62.0,4.6,593.0,Good
Nazareth,8.5599258,77.9719457,2025-11-23 23:00:00,4.3,4.7,9.1,46.0,5.3,211.0,Good
Vikramasingapuram,8.7141792,77.3892867,2025-11-23 23:00:00,9.5,9.6,11.1,35.0,1.7,232.0,Good
Tirunelveli,8.7284271,77.7112925,2025-11-23 23:00:00,3.4,3.5,6.1,52.0,1.6,263.0,Good
Alwarkuruchi,8.782604,77.3985651,2025-11-23 23:00:00,9.5,9.6,11.1,35.0,1.7,266.0,Good
Kollam,8.8870533,76.5906696,2025-11-23 23:00:00,8.8,8.9,7.4,70.0,5.5,355.0,Good
Ayoor,8.8978612,76.8601206,2025-11-23 23:00:00,16.2,16.4,17.3,29.0,4.9,243.0,Good
Kulathupuzha,8.9065347,77.0564917,2025-11-23 23:00:00,9.5,9.6,11.1,35.0,1.7,216.0,Good
Tenkasi,8.9557896,77.3072559,2025-11-23 23:00:00,9.5,9.6,11.1,35.0,1.7,246.0,Good
Kottarakkara,9.0054869,76.7831987,2025-11-23 23:00:00,34.0,34.3,45.4,6.0,11.2,308.0,Satisfactory
Vilattikulam,9.130928,78.167316,2025-11-23 23:00:00,5.9,6.1,9.0,46.0,2.9,208.0,Good
Ettaiyapuram,9.1485222,77.9971639,2025-11-23 23:00:00,5.9,6.1,9.0,46.0,2.9,225.0,Good
Sankarankovil,9.170073,77.535369,2025-11-23 23:00:00,5.8,5.8,7.7,50.0,2.7,261.0,Good
Puliyangudi,9.1756002,77.3966381,2025-11-23 23:00:00,9.0,9.1,9.5,38.0,2.3,198.0,Good
Haripad,9.2844934,76.4562679,2025-11-23 23:00:00,24.1,24.2,28.2,62.0,11.1,594.0,Good
Mandapam,9.282701,79.1526713,2025-11-23 23:00:00,2.8,4.3,0.8,70.0,0.2,175.0,Good
Sattur,9.3516337,77.9211286,2025-11-23 23:00:00,5.9,6.1,9.0,46.0,2.9,243.0,Good
Rajapalayam,9.4456102,77.5542849,2025-11-23 23:00:00,5.2,5.3,8.1,48.0,2.4,256.0,Good
Devipattinam,9.4749165,78.8967566,2025-11-23 23:00:00,4.7,5.4,8.1,47.0,2.6,183.0,Good
Alappuzha,9.4923271,76.3291487,2025-11-23 23:00:00,27.4,27.6,28.3,60.0,11.2,303.0,Good
Aruppukkottai,9.5073229,78.0958971,2025-11-23 23:00:00,7.4,7.5,11.2,44.0,3.6,207.0,Good
Virudhunagar,9.58224,77.9537,2025-11-23 23:00:00,7.4,7.5,11.2,44.0,3.6,226.0,Good
Thondi,9.7422651,79.0175877,2025-11-23 23:00:00,3.7,5.2,2.6,65.0,1.1,192.0,Good
Painavu,9.8540061,76.9446486,2025-11-23 23:00:00,17.8,17.9,19.3,17.0,2.4,319.0,Good
Usilampatti,9.9648653,77.7898611,2025-11-23 23:00:00,3.9,4.0,7.2,49.0,2.6,253.0,Good
Muvattupuzha,9.9831493,76.5781613,2025-11-23 23:00:00,29.8,30.4,36.6,11.0,8.8,937.0,Good
Theni,10.0108143,77.4810104,2025-11-23 23:00:00,3.9,4.0,7.2,49.0,2.6,262.0,Good
Melur,10.0309005,78.337589,2025-11-23 23:00:00,5.5,6.1,10.9,43.0,10.5,232.0,Good
Angamaly,10.1910284,76.3874109,2025-11-23 23:00:00,29.8,30.4,36.6,11.0,8.8,428.0,Good
Natham,10.2256894,78.2299964,2025-11-23 23:00:00,5.7,6.5,10.9,46.0,12.4,223.0,Good
Chinnalapatti,10.2767592,77.9218398,2025-11-23 23:00:00,8.3,8.6,14.0,38.0,9.8,252.0,Good
Dindigul,10.365646,77.9693256,2025-11-23 23:00:00,8.3,8.6,14.0,38.0,9.8,240.0,Good
Thuvarankurichchi,10.3758009,78.3872851,2025-11-23 23:00:00,5.7,6.5,10.9,46.0,12.4,229.0,Good
Muthupet,10.3956923,79.4944659,2025-11-23 23:00:00,5.7,7.3,6.5,55.0,3.2,231.0,Good
Vedasandur,10.5324146,77.9463173,2025-11-23 23:00:00,8.3,8.6,14.0,38.0,9.8,221.0,Good
Udumalapettai,10.5839,77.25,2025-11-23 23:00:00,4.5,4.6,9.1,44.0,3.1,232.0,Good
Orathanadu,10.6296502,79.2515516,2025-11-23 23:00:00,7.7,8.5,13.5,43.0,13.4,257.0,Good
Kilvelur,10.7690209,79.7421122,2025-11-23 23:00:00,6.9,8.3,9.3,46.0,5.9,223.0,Good
Thanjavur,10.7860267,79.1381497,2025-11-23 23:00:00,7.7,8.5,13.5,43.0,13.4,215.0,Good
Lalgudi,10.877163,78.8138944,2025-11-23 23:00:00,7.4,8.1,12.9,46.0,13.5,256.0,Good
Kodavasal,10.8552828,79.4809565,2025-11-23 23:00:00,6.9,8.3,9.3,46.0,5.9,245.0,Good
Musiri,10.951573,78.4419808,2025-11-23 23:00:00,9.3,10.3,15.0,39.0,10.4,275.0,Good
Karur,10.9596041,78.0807797,2025-11-23 23:00:00,12.0,13.1,19.4,39.0,12.8,261.0,Good
Kumbakonam,10.9604108,79.3820861,2025-11-23 23:00:00,7.7,8.5,13.5,43.0,13.4,233.0,Good
Palladam,10.9962313,77.2835582,2025-11-23 23:00:00,10.3,10.4,14.7,43.0,6.3,275.0,Good
Thottiyam,10.9891847,78.3354402,2025-11-23 23:00:00,9.3,10.3,15.0,39.0,10.4,277.0,Good
Coimbatore,11.0018115,76.9628425,2025-11-23 23:00:00,7.7,7.8,14.6,41.0,4.8,362.0,Good
Kangeyam,11.0060598,77.5607403,2025-11-23 23:00:00,13.4,13.6,20.4,41.0,5.6,271.0,Good
Thathaiyangarpet,11.121255,78.4496465,2025-11-23 23:00:00,12.4,13.3,19.4,31.0,5.5,281.0,Good
Thuraiyur,11.1518947,78.5957098,2025-11-23 23:00:00,12.4,13.3,19.4,31.0,5.5,250.0,Good
Ariyalur,11.1357708,79.0723203,2025-11-23 23:00:00,6.7,7.3,11.5,48.0,11.7,264.0,Good
Jayankondam,11.2119861,79.3648642,2025-11-23 23:00:00,6.7,7.3,11.5,48.0,11.7,207.0,Good
Perambalur,11.2356695,78.8688353,2025-11-23 23:00:00,7.9,8.1,11.0,50.0,7.3,256.0,Good
Sendurai,11.2538986,79.1771548,2025-11-23 23:00:00,6.7,7.3,11.5,48.0,11.7,240.0,Good
Sendamangalam,11.2812016,78.2350768,2025-11-23 23:00:00,12.4,13.3,19.4,31.0,5.5,342.0,Good
Tiruchengodu,11.3786608,77.8949223,2025-11-23 23:00:00,15.7,16.0,19.2,40.0,9.4,462.0,Good
Tittakudi,11.402175,79.1210712,2025-11-23 23:00:00,8.5,9.2,10.5,49.0,5.2,243.0,Good
Pennadam,11.4028109,79.2416716,2025-11-23 23:00:00,8.5,9.2,10.5,49.0,5.2,242.0,Good
Udhagamandalam,11.4126769,76.7030504,2025-11-23 23:00:00,2.7,2.8,9.1,43.0,2.1,219.0,Good
Bhavani,11.4405993,77.6824386,2025-11-23 23:00:00,15.4,15.7,21.8,33.0,5.9,507.0,Good
Sankagiri,11.4760857,77.8704045,2025-11-23 23:00:00,15.4,15.7,19.9,34.0,7.1,350.0,Good
Veeraganur,11.4761379,78.7380844,2025-11-23 23:00:00,9.3,9.6,9.6,51.0,3.3,266.0,Good
Parangipettai,11.4905673,79.7568983,2025-11-23 23:00:00,6.5,8.1,7.6,57.0,4.9,192.0,Good
Gangavalli,11.499684,78.6447079,2025-11-23 23:00:00,9.3,9.6,9.6,51.0,3.3,234.0,Good
Attayampatti,11.531861,78.0508039,2025-11-23 23:00:00,15.4,15.7,19.9,34.0,7.1,256.0,Good
Anthiyur,11.575293,77.5886003,2025-11-23 23:00:00,15.4,15.7,21.8,33.0,5.9,330.0,Good
Kalpetta,11.610278,76.08281,2025-11-23 23:00:00,22.5,22.8,21.8,24.0,3.8,325.0,Good
Kallakurichi,11.7406259,78.9637131,2025-11-23 23:00:00,9.3,9.6,9.6,51.0,3.3,262.0,Good
Thiyagadurgam,11.7417773,79.0733496,2025-11-23 23:00:00,8.5,9.2,10.5,49.0,5.2,259.0,Good
Mettur,11.7902463,77.7980929,2025-11-23 23:00:00,15.4,15.7,21.8,33.0,5.9,326.0,Good
Yercaud,11.7852074,78.2075392,2025-11-23 23:00:00,8.5,8.8,13.0,38.0,1.5,350.0,Good
Gundlupet,11.808496,76.6916141,2025-11-23 23:00:00,5.9,6.0,11.2,45.0,2.7,214.0,Good
Sankarapuram,11.8873761,78.9166118,2025-11-23 23:00:00,12.0,12.4,10.8,49.0,5.1,279.0,Good
Chamarajanagara,11.9238058,76.9393558,2025-11-23 23:00:00,5.9,6.0,11.2,45.0,2.7,254.0,Good
Puducherry,11.9340568,79.8306447,2025-11-23 23:00:00,7.9,11.2,2.8,71.0,0.9,238.0,Good
Taliparamba,12.0373542,75.3602841,2025-11-23 23:00:00,19.4,19.9,18.9,62.0,4.9,552.0,Good
Sreekandapuram,12.0472242,75.5104585,2025-11-23 23:00:00,15.7,15.8,23.5,11.0,2.9,787.0,Good
Hanur,12.0870315,77.3017969,2025-11-23 23:00:00,6.3,6.5,10.2,45.0,2.0,220.0,Good
Yelanduru,12.0463301,77.0306546,2025-11-23 23:00:00,6.3,6.5,10.2,45.0,2.0,495.0,Good
Nileshwaram,12.250817,75.1281569,2025-11-23 23:00:00,18.8,19.1,24.7,36.0,3.4,331.0,Good
Nanjanagudu,12.1186851,76.6817502,2025-11-23 23:00:00,5.9,6.0,11.2,45.0,2.7,309.0,Good
Kollegal,12.1560966,77.1071726,2025-11-23 23:00:00,6.3,6.5,10.2,45.0,2.0,239.0,Good
Tiruvannamalai,12.2343228,79.0761989,2025-11-23 23:00:00,11.3,12.6,11.8,44.0,5.7,239.0,Good
Chengam,12.3075866,78.7931408,2025-11-23 23:00:00,11.0,11.5,10.4,47.0,4.9,295.0,Good
Periyapatna,12.3372494,76.0988013,2025-11-23 23:00:00,10.1,10.2,19.6,37.0,3.1,296.0,Good
Cheyur,12.3521251,80.0037515,2025-11-23 23:00:00,9.3,12.2,7.0,63.0,3.2,209.0,Good
Malavalli,12.3864073,77.0589464,2025-11-23 23:00:00,8.3,8.5,10.5,47.0,4.4,241.0,Good
Krishnarajanagara,12.438561,76.3836699,2025-11-23 23:00:00,8.3,8.5,14.9,44.0,4.1,339.0,Good
Rayakottai,12.5136509,78.0323496,2025-11-23 23:00:00,12.6,12.9,12.2,44.0,4.3,243.0,Good
Sulya,12.5576644,75.3907575,2025-11-23 23:00:00,18.8,19.1,24.7,36.0,3.4,438.0,Good
Saligrama,12.5601566,76.2628551,2025-11-23 23:00:00,8.3,8.5,14.9,44.0,4.1,269.0,Good
Jolarpet,12.5643214,78.5797192,2025-11-23 23:00:00,12.0,12.3,12.0,46.0,5.2,257.0,Good
Somwarpet,12.5971883,75.8466865,2025-11-23 23:00:00,10.1,10.2,19.6,37.0,3.1,271.0,Good
Krishnarajapete,12.6655205,76.4896194,2025-11-23 23:00:00,9.1,9.4,17.6,44.0,3.6,308.0,Good
Channapattana,12.6544559,77.2042594,2025-11-23 23:00:00,12.2,12.6,21.0,36.0,8.7,288.0,Good
Subramanya,12.6677868,75.6131771,2025-11-23 23:00:00,8.7,8.8,20.1,23.0,1.1,407.0,Good
Vaniyambadi,12.6787174,78.6199879,2025-11-23 23:00:00,10.3,11.6,11.8,44.0,4.4,249.0,Good
Anekal,12.7086373,77.6993972,2025-11-23 23:00:00,8.9,9.1,14.9,48.0,5.6,230.0,Good
Ramanagara,12.7252766,77.2804797,2025-11-23 23:00:00,12.2,12.6,21.0,36.0,8.7,290.0,Good
Arkalgud,12.7627771,76.0623411,2025-11-23 23:00:00,8.6,8.8,17.1,47.0,2.9,276.0,Good
Puttur,12.7632858,75.2018421,2025-11-23 23:00:00,13.5,13.7,16.2,36.0,1.8,387.0,Good
Holenarasipura,12.7852158,76.2431266,2025-11-23 23:00:00,9.1,9.4,17.6,44.0,3.6,297.0,Good
Ullal,12.8181202,74.8459375,2025-11-23 23:00:00,14.5,15.3,11.4,57.0,4.6,378.0,Good
Nagamangala,12.8196077,76.7542189,2025-11-23 23:00:00,10.0,10.4,18.5,39.0,4.8,268.0,Good
Sarjapura,12.8600866,77.7861352,2025-11-23 23:00:00,8.9,9.1,14.9,48.0,5.6,256.0,Good
Shravanabelagola,12.858127,76.4870114,2025-11-23 23:00:00,9.1,9.4,17.6,44.0,3.6,304.0,Good
Mangaluru,12.8698101,74.8430082,2025-11-23 23:00:00,14.5,15.3,11.4,57.0,4.6,360.0,Good
Kolar Gold Fields,12.9545994,78.2731252,2025-11-23 23:00:00,6.1,6.6,7.0,52.0,2.8,207.0,Good
Magadi,12.9567353,77.2242281,2025-11-23 23:00:00,12.2,12.6,21.0,36.0,8.7,491.0,Good
Belthangadi,12.9903521,75.2825052,2025-11-23 23:00:00,13.5,13.7,16.2,36.0,1.8,407.0,Good
Maluru,13.0060343,77.9382839,2025-11-23 23:00:00,7.3,7.6,6.8,50.0,1.4,247.0,Good
Bethamangalam,13.0062969,78.3299172,2025-11-23 23:00:00,8.1,8.6,5.7,50.0,1.2,207.0,Good
Moodabidri,13.0699218,74.9977469,2025-11-23 23:00:00,14.0,14.6,14.4,53.0,2.7,439.0,Good
Mulki,13.0904094,74.7870474,2025-11-23 23:00:00,14.0,14.6,14.4,53.0,2.7,408.0,Good
Arakkonam,13.0839782,79.6700892,2025-11-23 23:00:00,11.3,13.2,10.8,47.0,4.9,226.0,Good
Avadi,13.1194809,80.1026704,2025-11-23 23:00:00,11.1,13.4,14.4,49.0,5.9,276.0,Good
Kolar,13.1367201,78.1337246,2025-11-23 23:00:00,7.3,7.6,6.8,50.0,1.4,222.0,Good
Turuvekere,13.1627196,76.6680675,2025-11-23 23:00:00,10.7,11.4,17.7,36.0,6.7,331.0,Good
Mulabagilu,13.1660479,78.3927241,2025-11-23 23:00:00,8.1,8.6,5.7,50.0,1.2,222.0,Good
Belur,13.1645671,75.8634851,2025-11-23 23:00:00,7.9,8.0,12.9,51.0,2.8,277.0,Good
Karkala,13.2145414,74.9951861,2025-11-23 23:00:00,14.0,14.6,14.4,53.0,2.7,457.0,Good
Chittoor,13.2161224,79.0972819,2025-11-23 23:00:00,11.4,13.0,9.9,53.0,3.5,253.0,Good
Kalasa,13.2322235,75.3582366,2025-11-23 23:00:00,7.5,7.6,17.6,25.0,1.3,323.0,Good
Arasikere,13.3159809,76.256849,2025-11-23 23:00:00,7.9,8.2,12.8,49.0,3.6,351.0,Good
Chikkamagaluru,13.318014,75.7738743,2025-11-23 23:00:00,9.5,9.6,18.3,27.0,1.6,227.0,Good
Srinivaspur,13.340085,78.2117487,2025-11-23 23:00:00,8.1,8.6,5.7,50.0,1.2,233.0,Good
Udupi,13.3419169,74.7473232,2025-11-23 23:00:00,14.0,14.6,14.4,53.0,2.7,280.0,Good
Punganuru,13.36385,78.5721781,2025-11-23 23:00:00,8.1,8.6,5.7,50.0,1.2,243.0,Good
Sidlaghatta,13.3885218,77.8641332,2025-11-23 23:00:00,7.3,7.6,6.8,50.0,1.4,272.0,Good
Chikkanayakanahalli,13.4190772,76.6202776,2025-11-23 23:00:00,6.6,7.1,9.0,46.0,3.1,327.0,Good
Chowdepalle,13.4336063,78.6904747,2025-11-23 23:00:00,7.3,8.6,6.2,52.0,1.9,224.0,Good
Satyavedu,13.4433561,79.9553361,2025-11-23 23:00:00,10.1,12.8,5.1,53.0,1.1,244.0,Good
Sakharayapattana,13.4331791,75.920889,2025-11-23 23:00:00,7.3,7.6,10.9,43.0,2.3,248.0,Good
Hebri,13.459429,74.991552,2025-11-23 23:00:00,11.5,12.2,13.6,51.0,1.5,358.0,Good
Koratagere,13.5215422,77.2358911,2025-11-23 23:00:00,6.2,6.6,7.7,51.0,3.3,277.0,Good
Koppa,13.533207,75.3633986,2025-11-23 23:00:00,10.4,10.7,21.6,22.0,2.6,291.0,Good
Kaduru,13.5527523,76.0142384,2025-11-23 23:00:00,7.3,7.6,10.9,43.0,2.3,254.0,Good
Chandragiri,13.5842501,79.3166721,2025-11-23 23:00:00,10.8,12.4,12.0,41.0,2.7,245.0,Good
Narasimharajapura,13.6107959,75.5117301,2025-11-23 23:00:00,7.3,7.7,11.9,36.0,1.2,196.0,Good
Gauribidanuru,13.6114523,77.5167805,2025-11-23 23:00:00,6.0,6.5,6.9,53.0,2.5,257.0,Good
Kundapura,13.6250993,74.6915722,2025-11-23 23:00:00,11.5,12.2,13.6,51.0,1.5,296.0,Good
Madhugiri,13.6601789,77.2140882,2025-11-23 23:00:00,6.2,6.6,7.7,51.0,3.3,251.0,Good
Tirthahalli,13.6901992,75.2463699,2025-11-23 23:00:00,10.4,10.7,21.6,22.0,2.6,206.0,Good
Tarikere,13.7062309,75.8183561,2025-11-23 23:00:00,7.3,7.6,10.9,43.0,2.3,222.0,Good
Bagepalli,13.7836611,77.7972379,2025-11-23 23:00:00,6.0,6.5,6.9,53.0,2.5,200.0,Good
Hosadurga,13.7987759,76.2831034,2025-11-23 23:00:00,7.4,7.9,9.0,48.0,2.6,246.0,Good
Hindupur,13.8306127,77.492635,2025-11-23 23:00:00,4.8,5.1,4.5,57.0,1.4,223.0,Good
Bhadravathi,13.8502075,75.7037863,2025-11-23 23:00:00,8.9,9.2,11.0,52.0,3.6,272.0,Good
Bainduru,13.8662536,74.6270036,2025-11-23 23:00:00,12.9,14.0,15.5,46.0,1.8,287.0,Good
Hosanagara,13.916789,75.0657952,2025-11-23 23:00:00,11.9,12.4,28.0,30.0,2.4,212.0,Good
Shivamogga,13.9326093,75.574978,2025-11-23 23:00:00,8.9,9.2,11.0,52.0,3.6,291.0,Good
Madakasira,13.9405457,77.272588,2025-11-23 23:00:00,4.8,5.1,4.7,57.0,1.6,234.0,Good
Venkatagiri,13.957582,79.5809332,2025-11-23 23:00:00,13.3,15.8,15.0,36.0,2.8,228.0,Good
Bhatkal,13.9873619,74.5544089,2025-11-23 23:00:00,12.0,15.0,4.6,93.0,1.9,300.0,Good
Channagiri,14.0252,75.925,2025-11-23 23:00:00,6.9,7.1,7.8,58.0,3.0,230.0,Good
Murdeshwar,14.0959549,74.4883354,2025-11-23 23:00:00,12.0,15.0,4.6,93.0,1.9,278.0,Good
Penukonda,14.0846808,77.5966537,2025-11-23 23:00:00,4.8,5.1,4.5,57.0,1.4,215.0,Good
Pavagada,14.0994177,77.2804049,2025-11-23 23:00:00,4.8,5.1,4.7,57.0,1.6,219.0,Good
Sagara,14.1665017,75.0263852,2025-11-23 23:00:00,11.9,12.4,28.0,30.0,2.4,206.0,Good
Santebennur,14.1698888,76.0033586,2025-11-23 23:00:00,6.9,7.1,7.8,58.0,3.0,211.0,Good
Kothacheruvu,14.1870879,77.7671355,2025-11-23 23:00:00,4.8,5.1,4.5,57.0,1.4,210.0,Good
Talaguppa,14.2148828,74.911064,2025-11-23 23:00:00,15.0,15.9,28.8,33.0,2.6,205.0,Good
Honnali,14.2389785,75.6457434,2025-11-23 23:00:00,7.5,7.8,5.8,74.0,4.3,241.0,Good
Shikaripura,14.2639661,75.3587796,2025-11-23 23:00:00,8.6,8.8,14.4,56.0,3.0,207.0,Good
Honnavar,14.2810827,74.4446716,2025-11-23 23:00:00,17.2,20.1,9.3,89.0,2.9,281.0,Good
Challakere,14.3167885,76.6521533,2025-11-23 23:00:00,6.4,6.5,7.2,56.0,6.1,243.0,Good
Siddapura,14.3409562,74.8924253,2025-11-23 23:00:00,15.0,15.9,28.8,33.0,2.6,205.0,Good
Malebennuru,14.3533447,75.7384255,2025-11-23 23:00:00,7.5,7.8,5.8,74.0,4.3,235.0,Good
Siralkoppa,14.381916,75.2487921,2025-11-23 23:00:00,8.6,8.8,14.4,56.0,3.0,237.0,Good
Dharmavaram,14.4138405,77.7208432,2025-11-23 23:00:00,4.9,5.3,6.7,52.0,5.7,231.0,Good
Kumta,14.4271622,74.4117058,2025-11-23 23:00:00,17.2,20.1,9.3,89.0,2.9,392.0,Good
Kovur,14.5036085,79.9868404,2025-11-23 23:00:00,13.3,17.6,3.3,72.0,2.8,288.0,Good
Harihara,14.5116874,75.809288,2025-11-23 23:00:00,7.5,7.7,6.5,69.0,5.2,223.0,Good
Kalyandurg,14.5517958,77.1119702,2025-11-23 23:00:00,5.4,5.7,6.7,54.0,4.8,226.0,Good
Gokarna,14.5439629,74.3184418,2025-11-23 23:00:00,17.2,20.1,9.3,89.0,2.9,410.0,Good
Kamalapuram,14.5962938,78.6704194,2025-11-23 23:00:00,6.6,8.1,6.1,54.0,3.2,276.0,Good
Sirsi,14.6192362,74.8388611,2025-11-23 23:00:00,13.1,13.4,27.7,30.0,3.0,228.0,Good
Ranebennur,14.6165795,75.6341529,2025-11-23 23:00:00,6.7,7.0,8.9,65.0,5.2,208.0,Good
Byadagi,14.6719843,75.4858218,2025-11-23 23:00:00,6.7,7.0,8.9,65.0,5.2,207.0,Good
Ankola,14.6599889,74.3047846,2025-11-23 23:00:00,16.1,17.6,20.9,56.0,2.6,295.0,Good
Badvel,14.7433614,79.0610394,2025-11-23 23:00:00,8.1,10.3,5.6,51.0,1.0,254.0,Good
Harapanahalli,14.7880219,75.988032,2025-11-23 23:00:00,6.7,7.0,8.8,63.0,6.4,243.0,Good
Hanagalla,14.7653513,75.1244336,2025-11-23 23:00:00,8.5,8.7,13.0,55.0,3.7,218.0,Good
Haveri,14.7874825,75.3996731,2025-11-23 23:00:00,8.5,8.7,13.0,55.0,3.7,222.0,Good
Kotturu,14.8243692,76.2252832,2025-11-23 23:00:00,6.2,6.5,7.5,60.0,5.4,270.0,Good
Karwar,14.8120931,74.1319229,2025-11-23 23:00:00,20.0,22.2,4.6,117.0,3.8,344.0,Good
Ramapura,14.8812342,76.7822541,2025-11-23 23:00:00,6.4,6.7,7.9,54.0,5.7,265.0,Good
Bankapura,14.9217443,75.2639298,2025-11-23 23:00:00,8.5,8.7,13.0,55.0,3.7,227.0,Good
Uravakonda,14.9467802,77.2577907,2025-11-23 23:00:00,6.8,7.1,8.8,46.0,6.9,224.0,Good
Yellapura,14.9634438,74.7120788,2025-11-23 23:00:00,13.1,13.4,27.7,30.0,3.0,205.0,Good
Mundgod,14.9715262,75.0413079,2025-11-23 23:00:00,8.5,8.7,13.0,55.0,3.7,221.0,Good
Chagalamarri,14.9645072,78.5891171,2025-11-23 23:00:00,6.2,7.3,6.4,52.0,6.7,218.0,Good
Savanuru,14.9750243,75.3397064,2025-11-23 23:00:00,8.5,8.7,13.0,55.0,3.7,238.0,Good
Shiggaon,14.9899007,75.2234815,2025-11-23 23:00:00,8.5,8.7,13.0,55.0,3.7,237.0,Good
Huvina Hadagali,15.020624,75.9318973,2025-11-23 23:00:00,7.8,8.1,16.1,51.0,13.7,232.0,Good
Hagaribommanahalli,15.0468189,76.2117626,2025-11-23 23:00:00,7.2,7.6,13.7,52.0,11.6,303.0,Good
Pamuru,15.0944,79.4138,2025-11-23 23:00:00,11.5,14.8,4.7,59.0,1.6,239.0,Good
Lakshmeshvara,15.1248456,75.472885,2025-11-23 23:00:00,8.3,8.6,17.2,50.0,11.7,234.0,Good
Kalaghatagi,15.1818921,74.9718465,2025-11-23 23:00:00,12.0,12.3,18.7,45.0,5.0,229.0,Good
Mundaragi,15.2051817,75.8840183,2025-11-23 23:00:00,7.8,8.1,16.1,51.0,13.7,277.0,Good
Kandukur,15.213,79.9071,2025-11-23 23:00:00,13.4,17.8,2.1,80.0,1.2,230.0,Good
Shirahatti,15.234576,75.5791999,2025-11-23 23:00:00,8.3,8.6,17.2,50.0,11.7,225.0,Good
Kundagola,15.2565128,75.2478662,2025-11-23 23:00:00,9.8,10.1,16.5,48.0,7.1,226.0,Good
Kamalapura,15.3044681,76.4756219,2025-11-23 23:00:00,7.2,7.6,13.7,52.0,11.6,260.0,Good
Sirvel,15.3211685,78.5344897,2025-11-23 23:00:00,8.1,9.4,4.7,57.0,2.7,285.0,Good
Haliyal,15.3299733,74.7646665,2025-11-23 23:00:00,12.0,12.3,18.7,45.0,5.0,226.0,Good
Tanguturu,15.3401504,80.0393196,2025-11-23 23:00:00,13.4,17.8,2.1,80.0,1.2,237.0,Good
Kampli,15.4061695,76.604451,2025-11-23 23:00:00,8.6,9.1,8.0,57.0,3.5,275.0,Good
Kanigiri,15.4064336,79.5066283,2025-11-23 23:00:00,12.3,15.4,6.6,60.0,2.1,259.0,Good
Gadag-Betageri,15.4221812,75.6376639,2025-11-23 23:00:00,8.3,8.7,13.0,52.0,3.8,237.0,Good
Annigeri,15.4260116,75.4333351,2025-11-23 23:00:00,8.3,8.7,13.0,52.0,3.8,224.0,Good
Gangavathi,15.4308872,76.5319723,2025-11-23 23:00:00,9.0,9.4,12.3,51.0,6.7,285.0,Good
Dharwad,15.4540505,75.0066516,2025-11-23 23:00:00,8.9,9.4,12.3,50.0,1.7,234.0,Good
Holagunda,15.4884707,77.0462224,2025-11-23 23:00:00,7.5,7.9,5.4,62.0,1.3,286.0,Good
Tekkalakote,15.5337852,76.8772225,2025-11-23 23:00:00,8.6,9.1,8.0,57.0,3.5,323.0,Good
Valpoi,15.531466,74.1372751,2025-11-23 23:00:00,24.9,25.7,17.4,49.0,4.6,351.0,Good
Navalgund,15.5582208,75.3538481,2025-11-23 23:00:00,8.9,9.4,12.3,50.0,1.7,227.0,Good
Kanakagiri,15.5696792,76.4189879,2025-11-23 23:00:00,9.0,9.4,12.3,51.0,6.7,233.0,Good
Naregalla,15.5736978,75.8078454,2025-11-23 23:00:00,8.6,9.1,14.0,50.0,6.1,245.0,Good
Sankhali,15.5626483,74.0114543,2025-11-23 23:00:00,24.9,25.7,17.4,49.0,4.6,468.0,Good
Kitturu,15.5993334,74.7878902,2025-11-23 23:00:00,9.6,10.0,13.0,54.0,2.3,256.0,Good
Adoni,15.6261417,77.2723701,2025-11-23 23:00:00,7.5,7.9,5.4,62.0,1.3,285.0,Good
Yelburga,15.6152511,76.0127786,2025-11-23 23:00:00,8.6,9.1,14.0,50.0,6.1,265.0,Good
Siruguppa,15.6345569,76.8937407,2025-11-23 23:00:00,8.6,9.1,8.0,57.0,3.5,365.0,Good
Ron,15.6996944,75.7349912,2025-11-23 23:00:00,8.3,8.7,13.0,52.0,3.8,227.0,Good
Pernem,15.7166084,73.7972383,2025-11-23 23:00:00,24.8,26.4,5.2,123.0,5.1,314.0,Good
Naragunda,15.7220381,75.3846247,2025-11-23 23:00:00,8.9,9.4,12.3,50.0,1.7,223.0,Good
Gajendragad,15.7322026,75.9644618,2025-11-23 23:00:00,8.6,9.1,14.0,50.0,6.1,261.0,Good
Kushtagi,15.7571579,76.190682,2025-11-23 23:00:00,8.6,9.1,14.0,50.0,6.1,227.0,Good
Turavihala,15.7620689,76.5976263,2025-11-23 23:00:00,9.0,9.4,12.3,51.0,6.7,254.0,Good
Yemmiganuru,15.7680956,77.4819037,2025-11-23 23:00:00,7.2,7.8,4.9,60.0,1.4,253.0,Good
Savadatti,15.7671818,75.1174834,2025-11-23 23:00:00,8.9,9.4,12.3,50.0,1.7,231.0,Good
Sindhanur,15.7692192,76.7549604,2025-11-23 23:00:00,8.6,9.1,8.0,57.0,3.5,259.0,Good
Vetapalem,15.7807768,80.3070955,2025-11-23 23:00:00,13.5,17.4,1.9,90.0,2.6,244.0,Good
Banda,15.8136549,73.8634219,2025-11-23 23:00:00,30.0,31.2,22.2,41.0,4.6,346.0,Good
Bailahongala,15.816422,74.8568692,2025-11-23 23:00:00,9.8,10.4,13.0,57.0,1.6,282.0,Good
Mantralayam,15.9413643,77.4236981,2025-11-23 23:00:00,9.0,9.5,4.1,63.0,1.8,265.0,Good
Munavalli,15.8537336,75.1201998,2025-11-23 23:00:00,10.3,10.9,12.3,55.0,1.5,277.0,Good
